Dataset Name,Friendly Name,Category,Data Type,API Path,Field Path,Field Type,Example,Unit,Description,Notes
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.curves.rotary_off_bottom[].points[].torque,int,0,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.curves.rotary_off_bottom[].points[].hookload,int,189,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.curves.rotary_off_bottom[].points[].measured_depth,int,0,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.curves.rotary_off_bottom[].casing_friction_factor,float,0.15,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.curves.rotary_off_bottom[].openhole_friction_factor,float,0.1,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.status,int,0,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.activity,str,In Slips,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.outliers,object,,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.outliers.ream_in,array[unknown],,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.outliers.ream_out,array[unknown],,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.outliers.rotary_off_bottom,array[unknown],,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.flow_rate,int,0,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.hole_depth,int,7065,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.is_extended,bool,False,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.has_confidence,bool,True,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.activity_groups,object,,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.activity_groups.end_timestamp,int,1545199574,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,data.activity_groups.start_timestamp,int,1545199574,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,version,int,1,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,asset_id,int,31659357,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,provider,str,corva,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,timestamp,int,1545199574,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,collection,str,torque-and-drag.torque-trend,,,
corva#torque-and-drag.torque-trend,torque-and-drag.torque-trend,Torque & Drag,time,/api/v1/data/corva/torque-and-drag.torque-trend/,company_id,int,5,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,_id,str,60a3c418c910d416495c270f,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data,object,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.app_id,int,333,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets,object,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column,object,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.1,object,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.1.0,object,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.1.0.rig_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.1.0.well_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.1.1,object,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.1.1.rig_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.1.1.well_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.1.2,object,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.1.2.rig_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.1.2.well_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.2,object,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.2.0,object,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.2.0.rig_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.2.0.well_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.2.1,object,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.2.1.rig_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.2.1.well_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.2.2,object,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.2.2.rig_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.2.2.well_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.3,object,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.3.0,object,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.3.0.rig_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.3.0.well_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.3.2,object,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.3.2.rig_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.3.2.well_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.4,object,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.4.0,object,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.4.0.rig_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.column.4.0.well_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.side_bar,object,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.side_bar.0,object,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.side_bar.0.3,object,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.side_bar.0.3.rig_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.side_bar.0.3.well_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.side_bar.0.4,object,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.side_bar.0.4.rig_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.side_bar.0.4.well_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.side_bar.0.6,object,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.side_bar.0.6.rig_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.side_bar.0.6.well_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.side_bar.0.7,object,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.side_bar.0.7.rig_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.side_bar.0.7.well_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.side_bar.0.8,object,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.side_bar.0.8.rig_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.side_bar.0.8.well_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.side_bar.0.9,object,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.side_bar.0.9.rig_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.offsets.side_bar.0.9.well_id,null,,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,data.user_id,int,262,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,version,int,1,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,asset_id,int,31659357,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,provider,str,corva,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,timestamp,int,1621345304,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,collection,str,traces.offsets,,,
corva#traces.offsets,traces.offsets,Other,time,/api/v1/data/corva/traces.offsets/,company_id,int,5,,,
corva#trend-analysis,trend-analysis,Other,time,/api/v1/data/corva/trend-analysis/,_id,str,5f75f42b14483c1fd0f90270,,,
corva#trend-analysis,trend-analysis,Other,time,/api/v1/data/corva/trend-analysis/,data,object,,,,
corva#trend-analysis,trend-analysis,Other,time,/api/v1/data/corva/trend-analysis/,data.analysis,str,over_pull,,,
corva#trend-analysis,trend-analysis,Other,time,/api/v1/data/corva/trend-analysis/,data.bit_depth,float,80.94,,,
corva#trend-analysis,trend-analysis,Other,time,/api/v1/data/corva/trend-analysis/,data.hook_load,float,208.44,,,
corva#trend-analysis,trend-analysis,Other,time,/api/v1/data/corva/trend-analysis/,data.hole_depth,int,7065,,,
corva#trend-analysis,trend-analysis,Other,time,/api/v1/data/corva/trend-analysis/,data.occurrence,bool,False,,,
corva#trend-analysis,trend-analysis,Other,time,/api/v1/data/corva/trend-analysis/,data.baseline_hookload,float,208.5,,,
corva#trend-analysis,trend-analysis,Other,time,/api/v1/data/corva/trend-analysis/,data.baseline_bit_depth,float,73.55,,,
corva#trend-analysis,trend-analysis,Other,time,/api/v1/data/corva/trend-analysis/,data.baseline_hole_depth,int,7065,,,
corva#trend-analysis,trend-analysis,Other,time,/api/v1/data/corva/trend-analysis/,version,int,1,,,
corva#trend-analysis,trend-analysis,Other,time,/api/v1/data/corva/trend-analysis/,asset_id,int,31659357,,,
corva#trend-analysis,trend-analysis,Other,time,/api/v1/data/corva/trend-analysis/,provider,str,corva,,,
corva#trend-analysis,trend-analysis,Other,time,/api/v1/data/corva/trend-analysis/,timestamp,int,1545159154,,,
corva#trend-analysis,trend-analysis,Other,time,/api/v1/data/corva/trend-analysis/,collection,str,trend-analysis,,,
corva#trend-analysis,trend-analysis,Other,time,/api/v1/data/corva/trend-analysis/,company_id,int,5,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,_id,str,5f75f850469b802512454267,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,data,object,,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,data.config_data,object,,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,data.config_data.bha_length,int,1000,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,data.config_data.active_string_id,str,5f75f3796c88017f9358a5fe,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,data.config_data.active_string_type,str,drillstring,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,data.config_data.drillstring_number,int,1,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,data.connection_records,array[dict],,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,data.connection_records[].stand_id,str,Stand,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,data.connection_records[].timestamp,int,1545452762,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,data.connection_records[].hole_depth,int,7065,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,data.connection_records[].bit_depth_end,float,1007.11,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,data.connection_records[].stand_counter,int,31,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,data.connection_records[].tripped_depth,float,132.99,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,data.connection_records[].trip_direction,str,Trip out,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,data.connection_records[].bit_depth_start,float,1141.32,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,data.connection_records[].block_height_max,float,135.13,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,data.connection_records[].block_height_min,float,2.14,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,data.connection_records[].start_volume_ttk1,null,,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,data.connection_records[].start_volume_ttk2,null,,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,data.connection_records[].start_volume_active,null,,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,version,int,1,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,asset_id,int,31659357,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,provider,str,corva,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,timestamp,int,1545241679,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,collection,str,trip-sheet,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,company_id,int,5,,,
corva#trip-sheet,trip-sheet,Other,time,/api/v1/data/corva/trip-sheet/,updated_at,int,1545452762,,,
corva#well_cache,well_cache,Other,time,/api/v1/data/corva/well_cache/,_id,str,61045ada44e8f4f4270f7aa2,,,
corva#well_cache,well_cache,Other,time,/api/v1/data/corva/well_cache/,rig,object,,,,
corva#well_cache,well_cache,Other,time,/api/v1/data/corva/well_cache/,rig.id,int,181,,,
corva#well_cache,well_cache,Other,time,/api/v1/data/corva/well_cache/,rig.name,str,Rig #6,,,
corva#well_cache,well_cache,Other,time,/api/v1/data/corva/well_cache/,alert,dict,{},,,
corva#well_cache,well_cache,Other,time,/api/v1/data/corva/well_cache/,asset,object,,,,
corva#well_cache,well_cache,Other,time,/api/v1/data/corva/well_cache/,asset.name,str,Deepwater A Well,,,
corva#well_cache,well_cache,Other,time,/api/v1/data/corva/well_cache/,asset.state,str,planned,,,
