Dataset Name,Friendly Name,Data Type,Field Path,Field Type,Example Value
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.activity_breakdown.out of hole.vertical,int,0
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.activity_breakdown.out of hole.horizontal,int,0
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.activity_breakdown.out of hole.unclassified,int,845
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.activity_breakdown.run in hole,dict,object
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.activity_breakdown.run in hole.vertical,int,1240
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.activity_breakdown.run in hole.horizontal,int,1201
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.activity_breakdown.run in hole.unclassified,int,0
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.activity_breakdown.unclassified,dict,object
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.activity_breakdown.unclassified.vertical,int,0
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.activity_breakdown.unclassified.horizontal,int,0
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.activity_breakdown.unclassified.unclassified,int,0
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.activity_breakdown.plug and perf,dict,object
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.activity_breakdown.plug and perf.vertical,int,0
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.activity_breakdown.plug and perf.horizontal,int,5
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.activity_breakdown.plug and perf.unclassified,int,0
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.activity_breakdown.pull out of hole,dict,object
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.activity_breakdown.pull out of hole.vertical,int,985
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.activity_breakdown.pull out of hole.horizontal,int,1467
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.activity_breakdown.pull out of hole.unclassified,int,0
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.orientation_breakdown,dict,object
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.orientation_breakdown.vertical,dict,object
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.orientation_breakdown.vertical.static,int,135
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.orientation_breakdown.vertical.out of hole,int,0
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.orientation_breakdown.vertical.run in hole,int,1240
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.orientation_breakdown.vertical.unclassified,int,0
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.orientation_breakdown.vertical.plug and perf,int,0
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.orientation_breakdown.vertical.pull out of hole,int,985
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.orientation_breakdown.horizontal,dict,object
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.orientation_breakdown.horizontal.static,int,62
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.orientation_breakdown.horizontal.out of hole,int,0
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.orientation_breakdown.horizontal.run in hole,int,1201
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.orientation_breakdown.horizontal.unclassified,int,0
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.orientation_breakdown.horizontal.plug and perf,int,5
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.orientation_breakdown.horizontal.pull out of hole,int,1467
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.orientation_breakdown.unclassified,dict,object
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.orientation_breakdown.unclassified.static,int,0
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.orientation_breakdown.unclassified.out of hole,int,845
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.orientation_breakdown.unclassified.run in hole,int,0
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.orientation_breakdown.unclassified.unclassified,int,0
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.orientation_breakdown.unclassified.plug and perf,int,0
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.durations.orientation_breakdown.unclassified.pull out of hole,int,0
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.out of hole,int,845
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.run in hole,int,2441
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.plug and perf,int,5
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,data.pull out of hole,int,2452
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,version,int,1
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,asset_id,int,15236
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,provider,str,'corva'
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,timestamp,int,1574316069
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,collection,str,'wireline.activity.summary-stage'
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,company_id,int,5
corva#wireline.activity.summary-stage,wireline.activity.summary-stage,time,stage_number,int,3
corva#wireline.stage-times,wireline.stage-times,time,_id,str,'5f161dbb7d913e5def2b5058'
corva#wireline.stage-times,wireline.stage-times,time,data,dict,object
corva#wireline.stage-times,wireline.stage-times,time,data.recorded,dict,object
corva#wireline.stage-times,wireline.stage-times,time,data.recorded.stage_end,int,1574322016
corva#wireline.stage-times,wireline.stage-times,time,data.recorded.stage_start,int,1574307957
corva#wireline.stage-times,wireline.stage-times,time,data.recorded.stage_duration,int,14059
corva#wireline.stage-times,wireline.stage-times,time,data.stage_end,int,1574321567
corva#wireline.stage-times,wireline.stage-times,time,data.stage_start,int,1574316488
corva#wireline.stage-times,wireline.stage-times,time,data.stage_number,int,4
corva#wireline.stage-times,wireline.stage-times,time,data.stage_duration,int,5079
corva#wireline.stage-times,wireline.stage-times,time,version,int,1
corva#wireline.stage-times,wireline.stage-times,time,asset_id,int,15236
corva#wireline.stage-times,wireline.stage-times,time,provider,str,'corva'
corva#wireline.stage-times,wireline.stage-times,time,timestamp,int,1574322016
corva#wireline.stage-times,wireline.stage-times,time,collection,str,'wireline.stage-times'
corva#wireline.stage-times,wireline.stage-times,time,company_id,int,5
corva#wireline.stage-times,wireline.stage-times,time,stage_number,int,4
corva#wireline.wits,wireline.wits,time,_id,str,'5f161be7de7b936052e8bd60'
corva#wireline.wits,wireline.wits,time,app,str,'corva.wireline-enrichment-wrapper'
corva#wireline.wits,wireline.wits,time,data,dict,object
corva#wireline.wits,wireline.wits,time,data.c_006,float,-0.5522
corva#wireline.wits,wireline.wits,time,data.c_007,float,-999.25
corva#wireline.wits,wireline.wits,time,data.state,str,'Static'
corva#wireline.wits,wireline.wits,time,data.current,int,0
corva#wireline.wits,wireline.wits,time,data.voltage,int,0
corva#wireline.wits,wireline.wits,time,data.line_speed,float,0.05
corva#wireline.wits,wireline.wits,time,data.elapsed_time,float,1119.9359
corva#wireline.wits,wireline.wits,time,data.line_tension,float,320.5558
corva#wireline.wits,wireline.wits,time,data.measured_depth,float,274.7967
corva#wireline.wits,wireline.wits,time,data.wellbore_orientation,str,'Vertical'
corva#wireline.wits,wireline.wits,time,data.casing_collar_locator,float,-0.08
corva#wireline.wits,wireline.wits,time,version,int,1
corva#wireline.wits,wireline.wits,time,asset_id,int,15236
corva#wireline.wits,wireline.wits,time,provider,str,'corva'
corva#wireline.wits,wireline.wits,time,timestamp,int,1574279324
corva#wireline.wits,wireline.wits,time,collection,str,'wireline.wits'
corva#wireline.wits,wireline.wits,time,company_id,int,5
corva#wireline.wits,wireline.wits,time,stage_number,int,2
corva#wireline.wits.summary-10s,wireline.wits.summary-10s,time,_id,str,'5f161c37cc363f53af7cc37e'
corva#wireline.wits.summary-10s,wireline.wits.summary-10s,time,app,str,'wireline-wits-summary'
corva#wireline.wits.summary-10s,wireline.wits.summary-10s,time,data,dict,object
corva#wireline.wits.summary-10s,wireline.wits.summary-10s,time,data.state,str,'Pull out of Hole'
corva#wireline.wits.summary-10s,wireline.wits.summary-10s,time,data.elapsed_time_median,int,13218755584
corva#wireline.wits.summary-10s,wireline.wits.summary-10s,time,data.line_tension_median,float,12.934
corva#wireline.wits.summary-10s,wireline.wits.summary-10s,time,data.measured_depth_median,int,1000
corva#wireline.wits.summary-10s,wireline.wits.summary-10s,time,data.casing_collar_locator_median,float,-0.077
corva#wireline.wits.summary-10s,wireline.wits.summary-10s,time,version,int,1
corva#wireline.wits.summary-10s,wireline.wits.summary-10s,time,asset_id,int,15236
corva#wireline.wits.summary-10s,wireline.wits.summary-10s,time,provider,str,'corva'
corva#wireline.wits.summary-10s,wireline.wits.summary-10s,time,timestamp,int,1574282520
corva#wireline.wits.summary-10s,wireline.wits.summary-10s,time,collection,str,'wireline.wits.summary-10s'
corva#wireline.wits.summary-10s,wireline.wits.summary-10s,time,company_id,int,5
corva#wireline.wits.summary-10s,wireline.wits.summary-10s,time,stage_number,int,2
corva#wits,wits,time,default_units,dict,object
corva#wits,wits,time,default_units.rop,str,'ft/h'
corva#wits,wits,time,default_units.das_doc,str,'in/rev'
corva#wits,wits,time,default_units.das_mse,str,'ksi'
corva#wits,wits,time,default_units.das_rop,str,'ft/h'
corva#wits,wits,time,default_units.das_time,str,'s'
corva#wits,wits,time,default_units.bit_depth,str,'ft'
corva#wits,wits,time,default_units.gain_loss,str,'bbl'
corva#wits,wits,time,default_units.hook_load,str,'klbf'
corva#wits,wits,time,default_units.total_gas,str,'%EMA'
corva#wits,wits,time,default_units.diff_press,str,'psi'
corva#wits,wits,time,default_units.hole_depth,str,'ft'
corva#wits,wits,time,default_units.mud_volume,str,'bbl'
corva#wits,wits,time,default_units.mud_density,str,'ppg'
corva#wits,wits,time,default_units.mud_flow_in,str,'gal/min'
corva#wits,wits,time,default_units.block_height,str,'ft'
corva#wits,wits,time,default_units.mud_flow_out,str,'gal/min'
corva#wits,wits,time,default_units.pit_volume_1,str,'bbl'
corva#wits,wits,time,default_units.pit_volume_2,str,'bbl'
corva#wits,wits,time,default_units.pit_volume_3,str,'bbl'
corva#wits,wits,time,default_units.pit_volume_4,str,'bbl'
corva#wits,wits,time,default_units.pit_volume_5,str,'bbl'
corva#wits,wits,time,default_units.pit_volume_6,str,'bbl'
corva#wits,wits,time,default_units.pit_volume_7,str,'bbl'
corva#wits,wits,time,default_units.pit_volume_8,str,'bbl'
corva#wits,wits,time,default_units.kill_pressure,str,'psi'
corva#wits,wits,time,default_units.rotary_torque,str,'ft-klbf'
corva#wits,wits,time,default_units.weight_on_bit,str,'klbf'
corva#wits,wits,time,default_units.choke_pressure,str,'psi'
corva#wits,wits,time,default_units.ad_torque_limit,str,'ft-klbf'
corva#wits,wits,time,default_units.ad_wob_setpoint,str,'klbf'
corva#wits,wits,time,default_units.mwd_annulus_ecd,str,'ppg'
corva#wits,wits,time,default_units.das_downhole_mse,str,'ksi'
corva#wits,wits,time,default_units.total_pit_volume,str,'bbl'
corva#wits,wits,time,default_units.active_pit_volume,str,'bbl'
corva#wits,wits,time,default_units.wellhead_pressure,str,'psi'
corva#wits,wits,time,default_units.boost_pump_flow_in,str,'gal/min'
corva#wits,wits,time,default_units.standpipe_pressure,str,'psi'
corva#wits,wits,time,default_units.trip_tank_volume_1,str,'bbl'
corva#wits,wits,time,default_units.trip_tank_volume_2,str,'bbl'
corva#wits,wits,time,default_units.trip_tank_volume_3,str,'bbl'
corva#wits,wits,time,default_units.das_recommended_rop,str,'ft/h'
corva#wits,wits,time,default_units.das_recommended_wob,str,'klbf'
corva#wits,wits,time,default_units.das_rop_lower_limit,str,'ft/h'
corva#wits,wits,time,default_units.das_rop_upper_limit,str,'ft/h'
corva#wits,wits,time,default_units.das_wob_lower_limit,str,'klbf'
corva#wits,wits,time,default_units.das_wob_upper_limit,str,'klbf'
corva#wits,wits,time,default_units.das_recommended_flow,str,'gal/min'
corva#wits,wits,time,default_units.das_rop_limiting_max,str,'ft/h'
corva#wits,wits,time,default_units.mwd_annulus_pressure,str,'psi'
corva#wits,wits,time,default_units.annular_back_pressure,str,'psi'
corva#wits,wits,time,default_units.ad_diff_press_setpoint,str,'psi'
corva#wits.summary-1ft,wits.summary-1ft,time,_id,str,'5f760ab86c88011b6e589c74'
corva#wits.summary-1ft,wits.summary-1ft,time,app,str,'wits-depth-summary'
corva#wits.summary-1ft,wits.summary-1ft,time,data,dict,object
corva#wits.summary-1ft,wits.summary-1ft,time,data.state_max,str,'Rotary Drilling'
corva#wits.summary-1ft,wits.summary-1ft,time,data.hole_depth,int,7069
corva#wits.summary-1ft,wits.summary-1ft,time,data.entry_at_max,int,1545575264
corva#wits.summary-1ft,wits.summary-1ft,time,data.entry_at_min,int,1545575229
